,Unnamed: 0,anime_id,title,type,source,episodes,airing,rating,score,rank,watched_by,members,favorites,producer,licensor,studio,genre,duration_min,aired_start,aired_end
2597,2597,14751,Bishoujo Senshi Sailor Moon Crystal,ONA,Manga,26,False,PG-13 - Teens 13 or older,7.02,3486.0,1006,83759,763,"Starchild Records, Kodansha",Viz Media,Toei Animation,"Demons, Magic, Romance, Shoujo",24,2014-07-05,2015-07-18
2598,2598,9936,Maken-Ki!,TV,Manga,12,False,R+ - Mild Nudity,6.62,5123.0,580,143712,256,,Funimation,AIC,"Action, Ecchi, Harem, Martial Arts, School, Super Power",25,2011-10-05,2011-12-21
2599,2599,12883,Tsuritama,TV,Original,12,False,PG-13 - Teens 13 or older,7.79,913.0,788,109377,1986,"Aniplex, Dentsu, Fuji TV, tsuritama partners, Sakura Create",Sentai Filmworks,A-1 Pictures,"Comedy, Sci-Fi, Slice of Life, Sports",23,2012-04-13,2012-06-29
2600,2600,19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",TV,Light novel,10,False,PG-13 - Teens 13 or older,7.45,1818.0,289,241834,1300,"DAX Production, Studio Jack, MAGES.",Sentai Filmworks,Diomedea,"Comedy, Romance, School",24,2013-10-10,2013-12-12
2601,2601,30205,Aoharu x Kikanjuu,TV,Manga,12,False,PG-13 - Teens 13 or older,7.29,2450.0,619,134735,1019,"TBS, DAX Production, chara-ani.com, Sony Music Communications, King Records, NichiNare",Sentai Filmworks,Brain&#039;s Base,"Action, Comedy, Sports, Shounen",24,2015-07-03,2015-09-18
2602,2602,31490,One Piece Film: Gold,Movie,Manga,1,False,PG-13 - Teens 13 or older,8.14,384.0,1409,56534,138,,Funimation,Toei Animation,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",120,2016-07-23,2016-07-23
2603,2603,57,Beck,TV,Manga,26,False,R - 17+ (violence & profanity),8.37,181.0,414,184685,5739,"Marvelous, Starchild Records, Asatsu DK, Kodansha",Funimation,Madhouse,"Comedy, Drama, Music, Shounen, Slice of Life",25,2004-10-07,2005-03-31
2604,2604,2324,Angel Blade,OVA,Original,3,False,Rx - Hentai,6.42,,4256,7036,53,Digital Works,Central Park Media,"Front Line, Studio G-1Neo","Action, Demons, Hentai",28,2001-12-14,2003-04-11
2605,2605,10012,Carnival Phantasm,OVA,Manga,12,False,PG-13 - Teens 13 or older,7.97,585.0,878,99123,946,Notes,,Lerche,"Comedy, Parody, Supernatural",14,2011-08-14,2011-12-31
2606,2606,29803,Overlord,TV,Light novel,13,False,R - 17+ (violence & profanity),8.06,478.0,90,475885,7477,"AT-X, Grooove, Hakuhodo DY Music &amp; Pictures, Kadokawa",Funimation,Madhouse,"Action, Game, Adventure, Supernatural, Magic, Fantasy",24,2015-07-07,2015-09-29
2607,2607,31598,Luger Code 1951,ONA,Manga,1,False,PG-13 - Teens 13 or older,6.49,5643.0,2862,17362,24,Aniplex,,Studio Deen,"Action, Fantasy, Shounen",25,2016-10-15,2016-10-15
2608,2608,6547,Angel Beats!,TV,Original,13,False,PG-13 - Teens 13 or older,8.31,227.0,7,1010771,36456,"Aniplex, Dentsu, Mainichi Broadcasting System, CBC, Movic, Visual Art&#039;s, ASCII Media Works",Sentai Filmworks,P.A. Works,"Action, Comedy, Drama, School, Supernatural",24,2010-04-03,2010-06-26
2609,2609,31300,Change Our Mirai!,Music,Original,1,False,PG-13 - Teens 13 or older,5.69,8015.0,7648,1371,0,,,Trigger,Music,2,2015-07-18,2015-07-18
2610,2610,11111,Another,TV,Novel,12,False,R - 17+ (violence & profanity),7.77,933.0,26,769742,11406,"Lantis, Kadokawa Shoten, Toho, KlockWorx, Bandai Namco Live Creative, NTT Docomo",Sentai Filmworks,P.A. Works,"Mystery, Horror, Supernatural, Thriller, School",24,2012-01-10,2012-03-27
2611,2611,6130,Marie & Gali,TV,Original,40,False,PG-13 - Teens 13 or older,6.43,5885.0,6100,2829,2,NHK,,Toei Animation,Comedy,5,2009-03-31,2010-03-23
2612,2612,34077,Cardfight!! Vanguard G: Next,TV,Original,52,False,PG-13 - Teens 13 or older,6.9,3901.0,5326,3971,13,,,OLM,"Action, Game, Shounen",24,2016-10-02,2017-10-01
2613,2613,31636,Dagashi Kashi,TV,Manga,12,False,PG-13 - Teens 13 or older,6.71,4695.0,333,220139,632,"Pony Canyon, TBS, DAX Production, BS-TBS, Shogakukan, Lawson, RAY, U-NEXT, Nichion",Funimation,feel.,"Slice of Life, Comedy, Shounen",24,2016-01-08,2016-04-01
2614,2614,420,Spriggan,Movie,Manga,1,False,R - 17+ (violence & profanity),6.77,4467.0,3002,15680,37,"TBS, Nichion",ADV Films,Studio 4°C,"Adventure, Military, Sci-Fi, Shounen",90,1998-09-05,1998-09-05
2615,2615,19855,Nobunagun,TV,Manga,13,False,R - 17+ (violence & profanity),6.78,4410.0,1517,51071,109,"VAP, Earth Star Entertainment",Funimation,Bridge,"Action, Sci-Fi, Super Power",24,2014-01-05,2014-03-30
2616,2616,1425,Lupin III: Part II,TV,Manga,155,False,R+ - Mild Nudity,7.89,720.0,3077,14937,152,"VAP, Animax, Studio Jack","Discotek Media, Geneon Entertainment USA",Tokyo Movie Shinsha,"Action, Adventure, Mystery, Comedy, Seinen",25,1977-10-03,1980-10-06
2617,2617,2034,Lovely★Complex,TV,Manga,24,False,PG-13 - Teens 13 or older,8.18,335.0,209,301904,7013,"TBS, TAP, Sony Music Entertainment, Shueisha, Nichion",Discotek Media,Toei Animation,"Comedy, Romance, Shoujo",24,2007-04-07,2007-09-29
2618,2618,34427,Frame Arms Girl,TV,Other,12,False,PG-13 - Teens 13 or older,6.5,5596.0,2610,20969,41,"Frontier Works, Pony Canyon, Nippon Columbia, Bandai Namco Games, Kotobukiya",Sentai Filmworks,"Zexcs, Studio A-CAT","Action, Sci-Fi, Slice of Life, Mecha",23,2017-04-04,2017-06-20
2619,2619,596,Chobits: Chibits,Special,Manga,1,False,PG-13 - Teens 13 or older,7.07,3297.0,1822,38475,88,"Movic, Pioneer LDC","Funimation, Geneon Entertainment USA",Madhouse,"Romance, Comedy",6,2003-06-27,2003-06-27
2620,2620,901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",Movie,Manga,1,False,PG-13 - Teens 13 or older,7.55,1490.0,979,86742,111,,Funimation,Toei Animation,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen",70,1993-03-06,1993-03-06
2621,2621,33674,No Game No Life: Zero,Movie,Light novel,1,False,PG-13 - Teens 13 or older,8.74,40.0,320,225372,3008,,Sentai Filmworks,Madhouse,"Comedy, Ecchi, Fantasy, Game, Supernatural",106,2017-07-15,2017-07-15
2622,2622,2159,Ookiku Furikabutte,TV,Manga,25,False,PG-13 - Teens 13 or older,8.06,479.0,1340,60550,1474,"Aniplex, Mainichi Broadcasting System, TBS, Kodansha, Movic, Rakuonsha",Funimation,A-1 Pictures,"Comedy, Sports",25,2007-04-13,2007-09-28
